label,text
0,"36. ""Physical and Cultural Resources Management Plan” means the plan prepared in accordance with the ESMF containing measures for avoiding or mitigating any adverse impacts on physical cultural resources, provisions for managing chance finds, any necessary measures for strengthening institutional capacity, and a monitoring system to track the progress of these activities, and ""Physical and Cultural Resources Management Plans” means, collectively, all such plans."
0,"37. ""Preparation Advance"" means the advance referred to in Section 2.07 (a) of the General Conditions, granted by the Bank to the Borrower pursuant to the letter agreement signed on behalf of the Bank on November 7, 2017 and on behalf of the Borrower on November 21, 2017."
0,"38. ""Process Framework” means a framework document addressing how Project Affected Persons – designated as such by virtue of their involuntary restriction of access to legally designated parks and protected areas on account of the Project - may participate in the determination of the nature of the said restrictions, as well as the type of measures necessary to mitigate adverse impacts caused by these restrictions."
0,"39. ""Procurement Guidelines"" means the ""Guidelines: Procurement of Goods, Works and Non-consulting Services under IBRD Loans and IDA Credits and Grants by World Bank Borrowers” dated January 2011 (revised July 2014)."
0,"40. ""Procurement Plan” means the Borrower's procurement plan for the Project, dated February 13, 2018 and referred to in paragraph 1.18 of the Procurement Guidelines and paragraph 1.25 of the Consultant Guidelines, as the same shall be updated from time to time in accordance with the provisions of said paragraphs."
0,"41. ""Program Management Support Team"" means the team referred to in Section I.A.1(f) of Schedule 2 to this Agreement."
0,"42. ""Project Affected Person"" means a person who, on account of the execution of the Project, has experienced or would experience direct economic and social impacts caused by: (a) the involuntary taking of land, resulting in: (i) relocation or loss of shelter; (ii) loss of assets or access to assets; or (iii) loss of income sources or means of livelihood, whether or not such person must move to another location; or (b) the involuntary restriction of access to legally designated parks and protected"
0,- 23 -
0,"areas, resulting in adverse impacts on the livelihood of such person, and “Project Affected Persons"" means, collectively, all such Project Affected Persons."
0,"43. ""Project Operational Manual” means the manual referred to in Section I.B.1(b) (ii) of Schedule 2 to this Agreement, as the same may be amended from time to time in agreement with the Bank, and such term includes any schedules to the Project Operational Manual."
0,"44. ""Province"" means an administrative sub-division of the Borrower's territory at the first level below the national level."
0,"45. ""Provincial Task Force"" means the provincial government-level task force, established under a decree of a relevant governor in each Participating Province."
0,"46. ""Regional Infrastructure Development Agency"", or ""RIDA” means the agency of the Ministry of Public Works and Housing (as hereinafter defined) responsible for regional infrastructure development, or a successor thereto."
0,"47. ""Safeguards Instruments” means, collectively, the Environmental and Social Management Framework, any Environmental and Social Management Plans, the Indigenous Peoples Planning Framework, any Indigenous Peoples Plans, the Land Acquisition and Resettlement Policy Framework, the Process Framework, and any Land Acquisition and Resettlement Action Plans, the Physical and Cultural Resources Management Framework, Chance Finds Procedures, the Physical and Cultural Resources Management Plans and such term includes any annexes or schedules to such instruments."
0,"48. ""Selected Tourism Destination"" means any specific geographic area in the Borrower's territory namely: the island of Lombok; the area in and around the World Heritage sites of Borobudur and Prambanan, as well as the Province of DI Yogyakarta; and the area in and surrounding Lake Toba - including in each case one or several clusters of key tourism attractions, infrastructure and facilities and the wider area through which they are connected - which is included in the Project and whose boundaries are delineated in the Project Operational Manual and the term ""Selected Tourism Destinations"" means all such destinations."
0,"49. ""Selected Key Tourism Area” means a specific geographic area within a Selected Tourism Destination in which key tourism attractions, infrastructure and facilities are concentrated - which is included in the Project and whose boundaries are delineated in the Project Operational Manual and the term ""Selected Key Tourism Areas"" means all such areas."
0,- 24 -
0,"50. “Signature Date” means the later of the two dates on which the Borrower and the Bank signed this Agreement and such definition applies to all references to ""the date of the Loan Agreement” in the General Conditions."
0,"51. ""Steering Committee"" means the inter-agency committee referred to in Section"
